id,title_similar_ind,description_similar_ind
5503105,"[14453290, 7365069, 430450, 5503093, 19588950, 5503097, 5503101]","[1066754, 14453290, 11227915, 7365069, 63867822, 9967410, 5503093, 58067158, 5503097, 32900059]"
57349187,"[32785924, 951269, 57486535, 6398567, 1559501, 30807695, 25665459, 58311903]","[32785924, 57486535, 5458537, 1559501, 25665459, 41133175, 27858586, 58311903]"
6770925,"[535137, 342851, 4979013, 7738025, 57762732, 7718735, 48696695, 3048153, 13099517, 8128223]","[15266849, 12733123, 342851, 12658438, 57762732, 3608625, 51443986, 1582325, 13099517]"
6519189,"[800672, 13107878, 2428429, 39820466, 2120181, 59478517, 13115224, 533787, 533788, 13099517]","[13099517, 4979013, 12658438, 37118918, 36650031, 533787, 8047926, 4219547, 533788, 31170045]"
2149531,"[2254435, 48175675, 56207381, 2149527, 54632089, 1325979, 2666303]","[32701096, 10752043, 42975887, 1667313, 2287447, 2149527, 2716381]"
13426667,"[41549124, 12658438, 2394355, 4595801, 37887036, 19783678]","[1060416, 41754180, 58627110, 38110408, 613929, 1738455, 14512212, 19588950, 45653142, 11307128]"
57647474,"[32219488, 17336260, 53486727, 4977163, 5404397, 11502573, 11502575, 11502577, 3003447, 17456509]","[59362977, 37398819, 57048709, 53128072, 4977163, 48754264, 443800]"
12735194,"[21430148, 571396, 1028649, 613929, 55079531, 1374383, 3859119, 3003447, 7280503, 3031993]","[32219488, 21430148, 41263274, 7280503, 2254427, 5851643, 22634335]"
859139,"[686464, 1660833, 1028655, 1000276, 46240920, 20319231]","[2903309, 1028655, 1205109, 43130590, 20319231]"
4549177,"[3284737, 25775298, 553287, 3551561, 474796, 8318031, 10044277, 65029079, 8155352, 47469947]","[52779809, 3551561, 15173293, 5112975, 12141298, 52695990, 30792828]"
9773571,"[41299104, 11258668, 2208377, 25665459, 1826681, 3020373, 7286005, 9687416, 1527513]","[41299104, 2542275, 433289, 1208783, 42876976, 7286005, 9687416]"
430450,"[12138656, 1066754, 32900059, 50243131, 1582325, 57243159, 1028025, 402523]","[12138656, 54208928, 1066754, 1355395, 3288931, 32900059, 545610, 7365069, 63867822, 1256315]"
36023705,"[5436013, 777517, 30807695, 39521136, 9967410, 48882452, 25049753, 17456509]","[433536, 361761, 836194, 56305508, 42177980, 3102763, 5436017, 2429811, 29248666, 504124]"
418607,"[1826115, 57791779, 50932807, 23576200, 637484, 57598508, 1525329, 3048153]","[1826115, 1080548, 37902342, 23576200, 57598508, 33007534, 3048153]"
7833001,"[7491461, 575176, 23088717, 8841584, 421873, 55636789, 47273271, 687551]","[54208968, 23088717, 8841584, 42876976, 421873, 55636789, 9687416, 32192506]"
3551561,"[12107548, 7348463, 4460591, 2287441, 58403761, 4483791, 14080599, 10866297, 30792828]","[52779809, 38110408, 4460591, 5112975, 1085392, 12141298, 52695990, 4549177, 30792828, 19787231]"
41299104,"[39820452, 2120375, 681036, 2208377, 25665459, 3020373, 17456501, 7286005, 1527513]","[2542275, 433289, 7286005, 20104310, 4258199, 9687416, 32192506]"
55636789,"[7021537, 577319, 44195623, 7833001, 57137705, 7021545, 1028025, 11954686]","[7833001, 23088717, 10075759, 8841584, 421873, 9967410, 1916479]"
10281624,"[58621730, 14983746, 1826115, 2542279, 1028025, 1647099, 42177980]","[41299104, 14983746, 42686978, 3859115, 545773, 7286005, 11259253, 36399670, 2208377]"
41754180,"[2254433, 2196161, 39820452, 681036, 44858832, 44976209, 25665459, 17456501, 2120375]","[41299104, 38110408, 1559501, 44858832, 25665459, 7286005, 11307128]"
53495947,"[58709057, 31231270, 33492456, 53434797, 20288915, 443800, 47169146, 55319611, 34454430, 8155352]","[12733123, 4979013, 5458537, 27858586, 7388251, 45663006]"
11502577,"[20286473, 28310283, 5404397, 11502573, 11502575, 57647474, 11023193]","[58365315, 1355397, 11502573, 11502575, 50765172, 37975735, 2120379]"
483943,"[837604, 483943, 48947306, 49506137, 562047]","[7833728, 56757447, 48947306, 26135056, 45663003]"
20673427,"[16459006, 38057189, 26135056, 48152209, 625841, 16266488, 14446873, 43130590]","[57349187, 56020644, 474820, 57486535, 38110408, 4460591, 625841, 14446873, 58311903]"
12107548,"[14080599, 3551561, 545610, 7348463, 2287441, 56207381, 826455, 997533]","[32832104, 46465129, 50884652, 8705839, 4460591, 2287441, 27582931, 56207381, 56207383, 36359773]"
2149527,"[36495307, 50884652, 51660434, 424403, 56207383, 3048151, 2149531, 2666303]","[10118598, 14683083, 43859629, 3859119, 1667313, 424403, 56207381, 55298778, 2149531]"
3102755,"[612327, 613929, 474796, 36244367, 32768848, 10044277, 3154587]","[52631361, 2407107, 6554341, 2232357, 613929, 5404397, 48152209, 1085394, 17456501]"
56069032,"[1660833, 57325187, 53825892, 11741798, 20319231, 7471127, 26057685, 14080599, 2796923, 1410655]","[26708517, 24155174, 48699911, 612808, 38419977, 5112975, 1085392]"
1625603,"[686435, 1355395, 2253993, 14475273, 55119185, 925909, 53693493, 37699900, 1660831]","[686435, 54266567, 14475273, 55119185, 20073202, 925909, 60863030, 14684312, 1028025]"
5199361,"[44966308, 703675, 52399985, 15149170, 14398168, 20546491, 362333]","[32225266, 13890971, 1387541, 14398168, 24861881, 56908154, 703675, 19948893, 57791775]"
3524007,"[1738465, 1355397, 1355399, 17045194, 3020371, 8155352, 1527513, 5134461]","[41299104, 433289, 44976209, 7286005, 9687416, 32192506]"
9967410,"[54208928, 38110408, 5436013, 30807695, 2072949, 19665462, 7280503, 1738457]","[52064578, 17336260, 38110408, 7365069, 10075759, 55636789, 7280503, 46789754]"
10044277,"[25775298, 1355395, 569636, 5907333, 553287, 38419977, 11227915, 40933969, 852113, 23189117]","[38413091, 38413093, 59402598, 51264142, 3643599, 23189117]"
55319611,"[631200, 58709057, 52631361, 33492456, 53495947, 53434797, 57243161, 1699257, 576378, 58359997]","[58709057, 56757447, 48947306, 10189260, 53434797, 26135056, 27582931, 27858586, 45663006]"
6554341,"[4952961, 555265, 20286505, 9843946, 52788078, 32768848, 9687412, 34935355]","[20286505, 2782635, 32768848, 11221398, 1647099, 46240920, 34935355, 598975]"
50765172,"[58365315, 20489477, 1254119, 5404403, 26057685, 19349145, 1660829]","[554914, 50359874, 550405, 66067655, 48947306, 598975]"
991983,"[992001, 15288515, 992007, 992021, 504124, 992029, 1916479]","[992001, 15288515, 992007, 992021, 443800, 992025, 992029]"
3859127,"[1367809, 57325187, 1028649, 346635, 979280, 20073202, 1747359]","[56878210, 555359, 9843946, 48947306, 1660831, 56908154, 37699900, 14983742, 3083807]"
58616760,"[49551461, 42230604, 4710445, 17456501, 59411896, 57243163]","[1028804, 612808, 10038509, 439662, 1208783, 573011, 62648437]"
32287119,"[12138656, 2196161, 41754180, 57696329, 681036, 1691085, 44858832, 47799410, 57243159, 25749593]","[54208968, 433289, 57696329, 1208783, 47799410, 7286005, 20104310, 9687416, 35203453]"
11222058,"[433536, 433545, 46723657, 1735535, 343102, 543103]","[24814272, 12138658, 543103, 41263274, 2120179, 2254427, 1738463]"
32900059,"[1066754, 32900059, 402523, 430450, 424403, 1582325, 50243131]","[5503105, 1938893, 63867822, 7365069, 572433, 430450, 1582325, 58067158, 32900059]"
50783108,"[58709057, 31231270, 35445417, 47964885, 22647477, 53237534]","[4561921, 35445417, 20286543, 25688274, 47964885, 22647477, 21010332, 16459006]"
13115224,"[31170045, 554914, 26708517, 13107878, 38110408, 14398168, 2013619, 11122712, 13099517]","[790312, 3608617, 3608621, 3608623, 20131511, 31170045, 3608639]"
25049753,"[1040288, 38110408, 3551561, 19665462, 11307128, 30792828]","[52779809, 26708517, 5112975, 14378800, 1085392, 10562135, 30792828]"
7286005,"[41299104, 2254433, 41754180, 11258668, 4710445, 25665459, 3020373, 9687416, 1527513, 45321594]","[41299104, 2542275, 3524007, 433289, 9687416, 32192506]"
2917523,"[433536, 843661, 32701104, 32802803, 32314557, 10694712, 1747357]","[48629547, 58403761, 14684312, 34553370, 5851643, 1747357, 20319231]"
15266849,"[4979013, 34978121, 9950314, 20286505, 53434797, 58696238, 5061491, 11475738]","[12733123, 43605636, 4979013, 9950314, 402523, 4977163, 6770925, 4219547]"
53433383,"[59262880, 702720, 1254119, 1525329, 53978579, 19349140, 37946841, 55478047]","[9947041, 14961285, 52665707, 5404397, 427631, 3859119, 424403, 1733331, 20546491]"
35445417,"[50783108, 53545648, 47964885, 22647477, 6957783, 11475738]","[50783108, 12647219, 47964885, 22647477, 6957783, 11475738]"
57707227,"[52779809, 46107047, 14983742, 4216043, 10189260, 38545293, 799151, 48657015, 17960478]","[48657015, 42230490, 46107068, 2716381, 17960478]"
49252204,"[540354, 837604, 49506137, 45663003, 562047]","[7833728, 540354, 48947306, 49506137, 14983742, 562047]"
57791779,"[1826115, 57791779, 5907333, 859141, 23576200, 3048153]","[1080548, 859141, 37902342, 28310283, 637484, 6770925]"
32217361,"[4979013, 1355399, 53545648, 32220209, 572433, 424403, 385268, 402523]","[43605636, 4979013, 4977163, 32220209, 402523]"
19297933,"[59199777, 58621730, 9859462, 56757447, 1590665, 1085098, 38567500, 25665459, 19588950, 340509]","[12138658, 9859462, 2776871, 54208968, 1590665, 25665459, 2120185]"
35203453,"[38413093, 4216043, 38413099, 8318031, 852113, 55079509, 26289118]","[38413091, 1355395, 38413093, 20693382, 38413099, 59553868, 2781229, 32287119, 3736793, 23189117]"
45613725,"[11203463, 57110087, 41263274, 427631, 985266, 32802803, 27582931, 485527, 25749593, 22634335]","[58627110, 57110087, 49252204, 36244367, 985266, 49671155, 32802803, 1542485, 58134522, 48873341]"
1647099,"[58621730, 14983746, 39820452, 574693, 681036, 3020371, 56207383, 10281624, 42177980]","[6554341, 1704327, 56757447, 2782635, 10189260, 345391, 1576145, 49506139]"
1275129,"[686464, 59199777, 42686978, 59291594, 29248120, 40933969, 1380755, 48754264, 41843998, 4305823]","[6691209, 50884652, 44858832, 56207381, 45663835, 4305823]"
4305823,"[555265, 40933969, 598974, 48754264, 1275129, 13890971, 38436478]","[15266849, 43605636, 4979013, 6691209, 402523, 1275129, 45663835, 4219547]"
25665459,"[26708517, 41141416, 1590665, 681036, 1559501, 3020373, 17456501, 1527513]","[41299104, 1590665, 433289, 1559501, 1645683, 7286005, 20104310, 3020373]"
9859462,"[1590273, 6547587, 57798823, 1590665, 19297933, 39521136, 13385368]","[53500640, 12138658, 2776871, 912264, 19297933, 29810062, 2429811, 2120185, 38436478, 543103]"
575842,"[535137, 342851, 57325187, 52665707, 57762732, 43859629, 7718735, 5404403, 26057685]","[57325187, 43859629, 26057685, 7471127, 555359]"
43605636,"[24155174, 11259253, 10694902, 10694712, 2766395, 598975]","[7833728, 15266849, 637484, 26135056, 10694902, 10694712, 402523, 53237534]"
1738457,"[1590273, 52064578, 951561, 16390993, 56908154, 1738463]","[1590273, 52064578, 951561, 1738463, 1747359]"
57049003,"[361761, 7491461, 9486536, 346635, 1710667, 777517, 340509]","[2542279, 50884652, 10192047, 47510162, 14083858, 2120379, 49204092, 63448510, 2666303]"
14083858,"[4561921, 4952961, 60692102, 20286505, 427631, 32768848, 68049234, 427871]","[44858181, 60692102, 54567402, 14453290, 7365069, 63867822, 3003447, 2254427]"
3020371,"[39820452, 27943013, 3524007, 1926761, 681036, 8155352, 1647099, 5134461]","[1926761, 57521324, 5436013, 446480, 68049234, 8155352, 1565657, 5134461]"
20288915,"[58709057, 31231270, 33492456, 53495947, 2428429, 1699257, 47169146, 55319611]","[58709057, 31231270, 20286505, 20286473, 20286543, 55319611]"
3736793,"[24814272, 1738465, 1355397, 1355399, 575176, 17045194, 3859117, 44225202, 5061499]","[361761, 2542275, 1355395, 59402598, 612808, 9687416, 417724, 35203453]"
550405,"[59199777, 1926761, 37975723, 446480, 53205299, 14901299, 2120379]","[554914, 50359874, 2852297, 46723657, 59553868, 2013619, 686203]"
50932807,"[7832993, 1590659, 2120369, 51660434, 44921906, 44921908, 50243131, 25914366, 19787231]","[7832993, 1590659, 612327, 11782703, 2120369, 51660434, 25914366, 19787231]"
1060416,"[552641, 2203849, 1698891, 15173293, 1380755, 2072949]","[552641, 26708517, 13426667, 5112975, 2072949, 30792828, 19783678]"
3859115,"[24814272, 14453290, 3859117, 39521136, 2120179]","[24814272, 467815, 4639847, 3859117, 2120179]"
7843268,"[1367809, 21430148, 992007, 613929, 1732659, 2120567, 32192506, 49180670]","[59362977, 11203463, 467815, 992007, 1355399, 2542257, 1352339, 49180670]"
19787231,"[7832993, 1590659, 50932807, 777517, 1665307, 2120369, 50243131, 3102749]","[7832993, 9855745, 1590659, 50932807, 11782703, 2120369, 3102749, 53240957]"
9947041,"[2196161, 44966308, 52665707, 5404397, 427631, 2013619, 1066808, 20546491]","[24984581, 14961285, 53433383, 52665707, 5404397, 3859119, 1733331, 424403, 1066808, 20546491]"
19774808,"[23576200, 4216043, 10189260, 38545293, 44335823, 1028025, 555359]","[58709057, 44966308, 1660837, 335818, 2782635, 10189260, 53434797, 26135056, 55319611]"
42177980,"[403072, 14983746, 1355397, 33492456, 530357, 443800, 1699257, 1647099, 35130846]","[53500640, 1355397, 53486727, 53128072, 4055471, 36023705, 42230490, 5851643, 1747357]"
7021545,"[12138656, 7021537, 48873337, 1691085, 363376, 19415217, 1645683, 2301017]","[7021537, 1355395, 20693382, 1691085, 44858832, 44976209, 3736793, 35203453]"
24984579,"[361761, 7491461, 57110087, 346635, 777517, 427631, 985266, 27582931, 485527, 550428]","[59262880, 53825892, 54208968, 33492447, 58810062, 23000819, 55302745, 2716381, 598975]"
33007534,"[361761, 7491461, 57110087, 346635, 777517, 427631, 985266, 485527, 38110395]","[23576200, 57598508, 418607, 55066551, 38110395]"
35240901,"[686464, 1590273, 6547587, 20693382, 57341801, 1000276, 46759451, 22634335]","[15288515, 1028655, 1000276, 3598229, 530357, 443800, 992025, 49459965]"
39820454,"[403072, 1354113, 12138658, 992001, 1355397, 15898061, 19297939, 530357, 555359]","[15288515, 19297939, 530357, 3598229, 443800, 5851643]"
6547595,"[1590273, 6547587, 38265901, 1000276, 53693493, 3020373]","[1660833, 57110087, 613929, 1028655, 36244367, 992025, 580061, 32192511]"
52665707,"[2196161, 9947041, 44966308, 56757447, 58696236, 5404397, 1066808, 20546491]","[9947041, 20546491, 53433383, 5404397, 424403, 1733331, 1066808, 55319611]"
15149170,"[41263274, 7365069, 5436013, 30807695, 9967410, 62724276, 48882452, 1665307, 17456509, 543103]","[5199361, 4977163, 7365069, 53545648, 1665307, 58359997]"
1999163,"[361761, 7491461, 346635, 777517, 1938895, 22494769]","[1590273, 6547587, 2232357, 4319337, 39521136, 56908154]"
54761186,"[12416742, 38110408, 37975723, 55079531, 1525327, 53495951, 55079509, 35203453, 1738463]","[33596834, 569636, 55079531, 55508655, 55079509, 26289118]"
1699257,"[1354113, 20870115, 33492456, 32192511, 8155352, 47169146, 55319611, 580061, 57791775]","[554914, 9859462, 51244265, 474796, 1006197, 997533, 56908154, 1256315, 44976191, 543103]"
814816,"[5869379, 474820, 571396, 37885328, 9687416, 2254427, 1699263]","[1052706, 37398819, 474820, 23088717, 52788078, 22494769, 58946834, 421873, 443800]"
8047926,"[37118918, 2253993, 2428429, 9687412, 8047926, 46240920, 11475738]","[19774808, 37118918, 10189260, 6519189, 8047926, 46240920, 533787, 533788]"
52788684,"[1367809, 992007, 613929, 1732659, 14512212, 19588950]","[59362977, 57798823, 992007, 4977163, 1339061, 992025]"
543103,"[11222058, 1691085, 1735535, 2120179, 13385368, 1527515]","[24814272, 60692102, 467815, 11222058, 39521136, 2120179, 2254427]"
57341801,"[686464, 4423937, 35240901, 49671155, 60863029, 2254427, 43950749, 22634335]","[59262880, 50359874, 43950749, 38567500, 558546, 1339061, 7471127, 58359997, 28309790, 3083807]"
35130846,"[992001, 12138658, 15288515, 33492456, 38110408, 443800, 1699257, 42177980, 504124]","[403072, 15288515, 1355397, 1355399, 2494743, 5061499, 7069213]"
992025,"[992001, 12138658, 992007, 991983, 992021, 3598229, 7286005, 992029, 1916479]","[992001, 992007, 991983, 2542257, 1000276, 3598229, 992021, 992029, 1916479]"
20482897,"[15170403, 4584807, 20131511, 7738575, 20482897, 48696695]","[4584807, 7738575, 39228816, 3152303, 20131511, 58947645]"
3082819,"[59262880, 57325187, 27943013, 13632553, 681036, 886962, 26057685, 13332055, 14983742]","[6554341, 1254119, 57521324, 32768848, 50765172, 17456501, 582423, 41843998, 598975]"
1525329,"[59262880, 702720, 37902342, 23576200, 637484, 418607, 51443986, 51348723, 3048153]","[1826115, 23576200, 57598508, 33007534, 418607, 3048153, 38110395]"
1380755,"[1060416, 552641, 2203849, 1698891, 58499439, 2072949]","[552641, 2203849, 1698891, 2072949, 2716381, 17960478]"
535137,"[535137, 342851, 6770925, 7718735, 55066551]","[535137, 342851, 1750249, 6770925, 7718735, 2120181, 24390430]"
7365069,"[5503105, 38057189, 439662, 427631, 2120369, 15149170, 2149529, 1665307, 43950749, 1527515]","[60692102, 41549126, 14453290, 63867822, 1665307, 14083858, 3003447, 402523, 58359997]"
1542485,"[1738465, 3736793, 1355397, 1738469, 1355399, 1527513]","[12138658, 1738469, 1355399, 59553866, 1525327, 1352339, 32802803, 2254427, 35130846, 22634335]"
1053642,"[2001123, 799109, 4055471, 19415217, 1339061, 34553370, 5851643, 1747357]","[57696329, 59553866, 10038509, 19415217, 12141298, 573011, 58616760, 34553370, 5851643, 1747357]"
57048709,"[50359874, 14961285, 12416742, 2852297, 59553868, 363376, 2013619, 27978003, 6313657]","[2301017, 25749593, 554914, 59402598, 2852297, 56087477, 5503097]"
554914,"[50359874, 1747367, 2852297, 59553868, 57521324, 363376, 48152209, 2013619, 13115224, 17456509]","[50359874, 550405, 2852297, 1926761, 59553868, 2013619, 56908154]"
44858545,"[577319, 455271, 1710667, 36495307, 579823, 3859127, 504124, 1747359]","[12138658, 37398819, 1355399, 543103, 1710667, 22494769, 2254427, 5851643, 22634335]"
1355399,"[1738465, 1355397, 53128072, 53545648, 40933969, 2494743, 1527513, 402523]","[7069213, 527875, 1355397, 1527515, 1542485, 2254427, 5061499, 48873341, 35130846]"
486664,"[34180326, 410667, 4311405, 41095599, 16603377]","[55093442, 4118051, 3641267, 41085109, 36727159, 10281628]"
569636,"[569636, 2374181, 5907333, 20693382, 363376, 10044277, 14983742]","[33596834, 38413093, 20693382, 4216043, 55508655, 852113, 55079509, 19783678, 26289118]"
46332499,"[403072, 992001, 12138658, 1355397, 39820454, 530357]","[571396, 799109, 9859462, 2542257, 1000276, 530357, 443800, 5851643]"
402523,"[4979013, 1355399, 53128072, 53545648, 40933969, 430450, 48754264, 50243131]","[7833728, 15266849, 43605636, 53486727, 53128072, 28310283, 4977163, 58067158, 4219547]"
28310283,"[57791779, 712741, 37902342, 23576200, 637484, 443800, 2301017, 7069213]","[57791779, 1080548, 712741, 37902342, 4977163, 637484, 402523]"
